doc_idx,start,length,uppercase_ratio,punct_density,digit_density,byte_fallback_ratio,mean_word_len,repetition_score
40487,50373303,308,0.0649,0.0877,0.0065,0.0000,2.55,0.0131
40488,50373611,272,0.1618,0.0662,0.0441,0.0000,2.83,0.0892
40489,50373883,2292,0.0711,0.0663,0.0026,0.0000,2.25,0.0537
40490,50376175,352,0.1364,0.0483,0.0000,0.0085,2.51,0.1605
40491,50376527,917,0.0480,0.0502,0.0087,0.0000,2.11,0.0120
40492,50377444,189,0.1587,0.0952,0.0106,0.0000,2.42,0.0054
40493,50377633,1513,0.0985,0.0522,0.0106,0.0000,2.71,0.1424
40494,50379146,940,0.0862,0.1340,0.0202,0.0011,2.55,0.0726
40495,50380086,776,0.0515,0.0425,0.0000,0.0000,2.42,0.0802
40496,50380862,340,0.0529,0.0500,0.0412,0.0000,2.43,0.0742
40497,50381202,253,0.0870,0.0909,0.0988,0.0000,2.72,0.0360
40498,50381455,940,0.1128,0.0723,0.0457,0.0032,2.81,0.0662
40499,50382395,257,0.1206,0.0506,0.0156,0.0000,2.50,0.0157
40500,50382652,122,0.1148,0.0902,0.1066,0.0000,2.71,0.0756
40501,50382774,481,0.0790,0.0644,0.0021,0.0000,2.60,0.0502
40502,50383255,466,0.0837,0.0858,0.0064,0.0000,2.57,0.0302
40503,50383721,241,0.1577,0.0539,0.0000,0.0000,2.25,0.1092
40504,50383962,318,0.1792,0.0629,0.0000,0.0063,2.54,0.0032
40505,50384280,170,0.0471,0.0706,0.0000,0.0118,2.62,0.0240
40506,50384450,410,0.0780,0.1000,0.0073,0.0000,2.41,0.0639
40507,50384860,3132,0.0833,0.0811,0.0613,0.0000,2.61,0.1694
40508,50387992,334,0.1108,0.0569,0.0329,0.0000,2.37,0.0151
40509,50388326,3262,0.0993,0.0782,0.0205,0.0058,2.59,0.0807
40510,50391588,671,0.0820,0.0566,0.0045,0.0000,2.52,0.0284
40511,50392259,426,0.0986,0.0493,0.0094,0.0000,2.86,0.1277
40512,50392685,828,0.1159,0.0664,0.0097,0.0012,2.46,0.0667
40513,50393513,870,0.0333,0.0310,0.0230,0.0000,2.19,0.1084
40514,50394383,264,0.1629,0.1780,0.1515,0.0000,3.52,0.1916
40515,50394647,238,0.0252,0.0714,0.0000,0.0000,2.33,0.0298
40516,50394885,1468,0.0736,0.0708,0.0020,0.0000,2.28,0.0819
40517,50396353,136,0.1838,0.0662,0.0515,0.0147,2.62,0.0752
40518,50396489,2718,0.1038,0.0677,0.0269,0.0055,2.72,0.0899
40519,50399207,737,0.0896,0.0651,0.0095,0.0000,2.19,0.0668
40520,50399944,680,0.1074,0.0662,0.0132,0.0029,2.51,0.1374
40521,50400624,989,0.1072,0.0485,0.0698,0.0000,2.54,0.0680
40522,50401613,413,0.1017,0.0581,0.0194,0.0000,2.50,0.1024
40523,50402026,601,0.1032,0.0865,0.0416,0.0000,2.57,0.0786
40524,50402627,2349,0.0954,0.0796,0.0587,0.0043,2.46,0.1330
40525,50404976,649,0.0878,0.0740,0.0062,0.0015,2.60,0.0712
40526,50405625,170,0.1353,0.0647,0.0529,0.0000,2.18,0.0719
40527,50405795,140,0.1214,0.1000,0.0571,0.0071,2.30,0.0292
40528,50405935,463,0.0929,0.0497,0.0065,0.0000,2.63,0.0130
40529,50406398,792,0.0492,0.0505,0.0240,0.0025,2.33,0.0266
40530,50407190,924,0.0801,0.0519,0.0087,0.0000,2.17,0.0445
40531,50408114,1633,0.0404,0.0447,0.0049,0.0000,2.30,0.0546
40532,50409747,935,0.0770,0.1230,0.0620,0.0439,2.66,0.1406
40533,50410682,257,0.2140,0.0973,0.0233,0.0000,3.21,0.0433
40534,50410939,278,0.0647,0.0468,0.0000,0.0216,1.93,0.0618
40535,50411217,787,0.1283,0.0610,0.0165,0.0000,2.42,0.0293
40536,50412004,6469,0.0558,0.0629,0.0289,0.0000,2.27,0.1641
40537,50418473,587,0.0630,0.0818,0.0170,0.0068,2.48,0.0668
40538,50419060,725,0.1876,0.1255,0.1117,0.0248,3.57,0.1122
40539,50419785,395,0.0734,0.0785,0.0101,0.0051,2.52,0.0408
40540,50420180,1165,0.0635,0.0652,0.0412,0.0000,2.31,0.0809
40541,50421345,351,0.0826,0.0513,0.0427,0.0171,2.53,0.0948
40542,50421696,319,0.1129,0.0470,0.0533,0.0000,3.36,0.1772
40543,50422015,207,0.1884,0.0821,0.0483,0.0000,2.84,0.0980
40544,50422222,5761,0.0693,0.0925,0.0205,0.0010,2.50,0.0914
40545,50427983,113,0.0265,0.0531,0.0000,0.0000,2.57,0.1727
40546,50428096,1320,0.0720,0.0712,0.0182,0.0000,2.28,0.0630
40547,50429416,601,0.0815,0.0799,0.0000,0.0000,2.41,0.0351
40548,50430017,2857,0.1383,0.0704,0.0413,0.0063,2.76,0.1475
40549,50432874,298,0.1007,0.0638,0.0336,0.0000,2.31,0.0102
40550,50433172,316,0.1487,0.0443,0.0000,0.0000,2.66,0.0256
40551,50433488,1590,0.0553,0.0547,0.0088,0.0013,2.52,0.0655
40552,50435078,815,0.1104,0.0540,0.0160,0.0000,2.18,0.0825
40553,50435893,347,0.1066,0.0778,0.0173,0.0000,2.71,0.0407
40554,50436240,479,0.0835,0.0543,0.0000,0.0125,2.62,0.0483
40555,50436719,639,0.0798,0.0548,0.0156,0.0000,2.78,0.0472
40556,50437358,507,0.0750,0.0907,0.0059,0.0000,2.22,0.0198
40557,50437865,710,0.0831,0.0507,0.0155,0.0000,2.41,0.0453
40558,50438575,439,0.1390,0.0410,0.0319,0.0000,2.40,0.0780
40559,50439014,341,0.0381,0.0704,0.0088,0.0000,2.37,0.0178
40560,50439355,271,0.0443,0.0443,0.0295,0.0148,2.42,0.0224
40561,50439626,1238,0.0517,0.0832,0.0048,0.0000,2.36,0.0737
40562,50440864,2649,0.0680,0.0472,0.0019,0.0109,2.12,0.0646
40563,50443513,318,0.0723,0.0943,0.1038,0.0063,2.84,0.0603
40564,50443831,547,0.0841,0.0823,0.1133,0.0366,2.64,0.0349
40565,50444378,183,0.1093,0.0656,0.0000,0.0000,2.77,0.0444
40566,50444561,232,0.1681,0.0819,0.0517,0.0000,3.18,0.0830
40567,50444793,560,0.1321,0.0804,0.0286,0.0000,2.48,0.0664
40568,50445353,984,0.0691,0.0467,0.0152,0.0000,2.38,0.0968
40569,50446337,2508,0.1615,0.0674,0.0124,0.0399,2.46,0.1046
40570,50448845,2888,0.0519,0.0741,0.0149,0.0000,2.60,0.1047
40571,50451733,2183,0.0930,0.0431,0.0073,0.0060,2.64,0.1069
40572,50453916,298,0.1242,0.0537,0.0268,0.0067,2.64,0.1661
40573,50454214,430,0.0814,0.0674,0.0419,0.0000,3.28,0.1288
40574,50454644,139,0.1439,0.0935,0.0360,0.0000,2.67,0.0515
40575,50454783,1605,0.0910,0.0685,0.0280,0.0000,2.44,0.0593
40576,50456388,400,0.0975,0.0600,0.0225,0.0000,2.40,0.0730
40577,50456788,1146,0.1710,0.0995,0.0218,0.0052,3.04,0.1067
40578,50457934,4925,0.0755,0.0908,0.0231,0.0016,2.45,0.0437
40579,50462859,394,0.0787,0.0482,0.0203,0.0000,2.28,0.0153
40580,50463253,1672,0.0586,0.0616,0.0000,0.0000,2.19,0.0407
40581,50464925,5482,0.0803,0.0671,0.0493,0.0018,2.92,0.0840
40582,50470407,3535,0.1228,0.0840,0.0107,0.0000,2.39,0.2483
40583,50473942,173,0.0867,0.1387,0.0694,0.0000,2.22,0.0000
40584,50474115,181,0.1160,0.0994,0.0000,0.0000,2.35,0.1124
40585,50474296,1678,0.0477,0.0548,0.0036,0.0012,2.22,0.0704
40586,50475974,877,0.1106,0.0684,0.0262,0.0023,2.93,0.0904
40587,50476851,454,0.1189,0.0595,0.0154,0.0000,2.93,0.0621
40588,50477305,897,0.0936,0.0925,0.0078,0.0000,2.14,0.0179
40589,50478202,280,0.0893,0.0821,0.0000,0.0071,2.30,0.0144
40590,50478482,495,0.1434,0.0646,0.0162,0.0081,2.56,0.0264
40591,50478977,309,0.3236,0.0647,0.0097,0.0194,2.53,0.0163
40592,50479286,1408,0.1335,0.0866,0.0050,0.0028,2.26,0.1302
40593,50480694,6548,0.0941,0.0822,0.0261,0.0029,2.23,0.0908
40594,50487242,912,0.0822,0.0998,0.0263,0.0066,2.63,0.1595
40595,50488154,204,0.0588,0.0539,0.0392,0.0098,2.43,0.0000
40596,50488358,1179,0.0594,0.0662,0.0297,0.0000,2.57,0.0901
40597,50489537,2690,0.0483,0.0561,0.0041,0.0000,2.04,0.0581
40598,50492227,1975,0.0623,0.0608,0.0091,0.0000,2.23,0.1060
40599,50494202,1001,0.1299,0.0839,0.0090,0.0010,3.00,0.0982
40600,50495203,493,0.0953,0.0385,0.0020,0.0000,2.20,0.0449
40601,50495696,906,0.1170,0.0762,0.0132,0.0044,2.76,0.0598
40602,50496602,902,0.0200,0.0854,0.0765,0.0000,2.92,0.1769
40603,50497504,393,0.0865,0.0662,0.0254,0.0076,2.08,0.0385
40604,50497897,303,0.1056,0.0594,0.0594,0.0000,2.55,0.0300
40605,50498200,434,0.1382,0.0530,0.0300,0.0000,2.41,0.0603
40606,50498634,978,0.0726,0.1063,0.0256,0.0051,2.61,0.0513
40607,50499612,319,0.1066,0.1129,0.0188,0.0000,2.80,0.0095
40608,50499931,2567,0.1153,0.0760,0.0082,0.0008,2.49,0.0663
40609,50502498,1639,0.0592,0.0580,0.0006,0.0000,2.41,0.0831
40610,50504137,3026,0.0532,0.0575,0.0112,0.0007,2.06,0.0447
40611,50507163,276,0.0942,0.1087,0.0326,0.0000,2.51,0.0293
40612,50507439,1190,0.0462,0.0849,0.0008,0.0000,2.29,0.0227
40613,50508629,217,0.1382,0.0507,0.0092,0.0000,2.89,0.0280
40614,50508846,598,0.1137,0.0652,0.0217,0.0000,2.85,0.0521
40615,50509444,2130,0.0638,0.0648,0.0131,0.0000,2.56,0.0889
40616,50511574,1133,0.1412,0.0821,0.0635,0.0035,2.78,0.0673
40617,50512707,387,0.1809,0.0956,0.0000,0.0129,2.35,0.0495
40618,50513094,1116,0.1810,0.0824,0.0735,0.0009,2.85,0.1465
40619,50514210,139,0.0719,0.0719,0.0000,0.0000,1.76,0.0294
40620,50514349,654,0.0780,0.0627,0.0214,0.0031,2.47,0.0353
40621,50515003,346,0.1503,0.0636,0.0173,0.0000,2.70,0.0087
40622,50515349,635,0.1055,0.0661,0.0031,0.0000,2.29,0.0491
40623,50515984,2340,0.0927,0.0919,0.0145,0.0038,2.33,0.1057
40624,50518324,221,0.0588,0.0769,0.0226,0.0000,1.97,0.0138
40625,50518545,341,0.0850,0.0821,0.0616,0.0088,2.54,0.0325
40626,50518886,795,0.1069,0.0969,0.0843,0.0189,3.27,0.1654
40627,50519681,856,0.0666,0.0619,0.0187,0.0000,2.94,0.2251
40628,50520537,2016,0.0387,0.0402,0.0079,0.0005,2.77,0.1083
40629,50522553,522,0.1054,0.0900,0.0000,0.0038,2.19,0.0405
40630,50523075,638,0.1097,0.0658,0.0047,0.0000,3.08,0.1165
40631,50523713,226,0.1416,0.0487,0.0000,0.0000,2.35,0.0314
40632,50523939,188,0.1755,0.0851,0.1543,0.0053,3.55,0.1568
40633,50524127,1777,0.0557,0.0597,0.0000,0.0000,2.24,0.0964
40634,50525904,277,0.0830,0.0469,0.0217,0.0000,2.92,0.0000
40635,50526181,285,0.0386,0.0632,0.0140,0.0000,1.98,0.0284
40636,50526466,798,0.0476,0.1178,0.0000,0.0000,3.22,0.2239
40637,50527264,320,0.0938,0.0469,0.0688,0.0000,2.86,0.1167
40638,50527584,1305,0.0651,0.0559,0.0330,0.0023,2.42,0.0737
40639,50528889,1348,0.0898,0.0512,0.0134,0.0015,2.65,0.1279
40640,50530237,210,0.1000,0.0333,0.0000,0.0000,2.28,0.0000
40641,50530447,1695,0.0755,0.0956,0.0094,0.0000,2.05,0.0296
40642,50532142,116,0.0603,0.1293,0.0172,0.0000,1.97,0.0000
40643,50532258,408,0.0564,0.0417,0.0000,0.0074,2.36,0.0395
40644,50532666,1928,0.0913,0.0488,0.0202,0.0047,2.61,0.0748
40645,50534594,1802,0.0405,0.0422,0.0200,0.0000,2.67,0.1101
40646,50536396,575,0.0730,0.0435,0.0174,0.0017,2.37,0.0804
40647,50536971,1502,0.0639,0.0772,0.0493,0.0000,2.15,0.0254
40648,50538473,1390,0.1532,0.0554,0.0806,0.0029,2.95,0.2473
40649,50539863,1358,0.1105,0.0736,0.0272,0.0000,2.63,0.0494
40650,50541221,323,0.1238,0.0867,0.0588,0.0031,2.48,0.1187
40651,50541544,117,0.1368,0.0513,0.0000,0.0171,2.29,0.0175
40652,50541661,318,0.0818,0.0629,0.0314,0.0000,2.59,0.0222
40653,50541979,2438,0.0705,0.0595,0.0049,0.0008,2.35,0.0657
40654,50544417,1460,0.0562,0.0747,0.0096,0.0000,2.26,0.0769
40655,50545877,2514,0.0784,0.0442,0.0199,0.0020,2.47,0.1127
40656,50548391,399,0.0551,0.0476,0.0100,0.0050,2.61,0.0505
40657,50548790,1263,0.0744,0.0800,0.0119,0.0000,1.96,0.0532
40658,50550053,212,0.0896,0.0660,0.0472,0.0000,2.94,0.0144
40659,50550265,3047,0.0807,0.0712,0.0427,0.0007,2.71,0.1511
40660,50553312,639,0.0814,0.0720,0.0673,0.0000,2.60,0.0708
40661,50553951,618,0.0728,0.0599,0.0291,0.0000,2.60,0.0699
40662,50554569,315,0.0635,0.0762,0.0000,0.0000,1.88,0.0096
40663,50554884,398,0.0503,0.0653,0.0402,0.0025,2.33,0.0127
40664,50555282,902,0.0798,0.0776,0.0676,0.0000,2.90,0.0879
40665,50556184,1634,0.0649,0.0600,0.0612,0.0000,2.47,0.0558
40666,50557818,1470,0.0959,0.0884,0.0218,0.0000,2.61,0.0961
40667,50559288,1635,0.0746,0.0661,0.0214,0.0018,2.68,0.1495
40668,50560923,290,0.1276,0.0690,0.0207,0.0000,2.28,0.0767
40669,50561213,660,0.0667,0.1000,0.1303,0.0000,2.72,0.1553
40670,50561873,346,0.2052,0.0751,0.0347,0.0000,2.86,0.0525
40671,50562219,309,0.0939,0.0388,0.0162,0.0000,2.38,0.0523
40672,50562528,569,0.0826,0.0457,0.0000,0.0018,2.62,0.1696
40673,50563097,783,0.1328,0.0728,0.0549,0.0038,2.62,0.0936
40674,50563880,6326,0.0868,0.0635,0.0217,0.0040,2.58,0.2032
40675,50570206,481,0.0894,0.0541,0.0125,0.0042,2.37,0.0774
40676,50570687,1640,0.1372,0.0622,0.0110,0.0000,2.69,0.0409
40677,50572327,2286,0.0853,0.0691,0.0206,0.0000,2.27,0.0534
40678,50574613,1815,0.0981,0.0904,0.0039,0.0050,2.36,0.0552
40679,50576428,1806,0.0986,0.0576,0.0094,0.0006,2.31,0.2757
40680,50578234,1553,0.0985,0.1056,0.0251,0.0045,2.34,0.0813
40681,50579787,284,0.1021,0.0739,0.0000,0.0000,1.91,0.0249
40682,50580071,2885,0.1109,0.0707,0.0059,0.0035,2.12,0.0562
40683,50582956,432,0.0787,0.0579,0.0463,0.0046,2.47,0.0513
40684,50583388,800,0.1525,0.1187,0.0663,0.0000,3.02,0.0602
40685,50584188,627,0.0574,0.0845,0.0064,0.0000,2.07,0.0385
40686,50584815,190,0.0737,0.2000,0.2632,0.0000,3.88,0.0802
40687,50585005,596,0.1443,0.0755,0.0587,0.0067,3.17,0.0776
40688,50585601,641,0.1872,0.1045,0.0109,0.0000,2.64,0.1066
40689,50586242,845,0.0781,0.0592,0.0000,0.0000,2.35,0.0926
40690,50587087,357,0.2073,0.0476,0.0588,0.0000,3.00,0.1525
40691,50587444,5092,0.0656,0.0407,0.0220,0.0014,2.25,0.2270
40692,50592536,915,0.0536,0.0831,0.0022,0.0000,2.17,0.0877
40693,50593451,773,0.0647,0.0466,0.0259,0.0052,2.40,0.1039
40694,50594224,670,0.0313,0.0478,0.0000,0.0000,2.01,0.0375
40695,50594894,1573,0.1545,0.0470,0.0165,0.0000,2.84,0.1064
40696,50596467,391,0.1304,0.0537,0.0102,0.0102,2.81,0.0490
40697,50596858,241,0.1120,0.0581,0.0373,0.0000,2.11,0.0588
40698,50597099,3478,0.0952,0.1415,0.0704,0.0063,2.94,0.1327
40699,50600577,469,0.1663,0.0896,0.0640,0.0000,3.05,0.0601
40700,50601046,881,0.0420,0.0636,0.0284,0.0000,2.36,0.0695
40701,50601927,817,0.0857,0.0649,0.0000,0.0000,2.55,0.1499
40702,50602744,298,0.0671,0.0705,0.0000,0.0000,2.21,0.0949
40703,50603042,243,0.0823,0.1111,0.0000,0.0082,3.08,0.0917
40704,50603285,226,0.1283,0.0708,0.0310,0.0000,2.57,0.0179
40705,50603511,439,0.1230,0.1412,0.0501,0.0000,3.16,0.0206
40706,50603950,313,0.1118,0.0511,0.0096,0.0000,2.77,0.0710
40707,50604263,449,0.0624,0.0579,0.0134,0.0000,2.34,0.0224
40708,50604712,1136,0.0845,0.0467,0.0097,0.0132,2.44,0.1350
40709,50605848,150,0.0867,0.1200,0.0267,0.0000,2.46,0.0000
40710,50605998,600,0.0867,0.0667,0.0417,0.0083,2.64,0.0134
40711,50606598,375,0.0587,0.1120,0.0080,0.0000,2.08,0.0054
40712,50606973,1977,0.1487,0.0481,0.0182,0.0000,2.49,0.1803
40713,50608950,657,0.0472,0.0563,0.0350,0.0000,1.94,0.0367
40714,50609607,3844,0.0968,0.0911,0.0153,0.0437,3.24,0.3028
40715,50613451,1664,0.0913,0.1016,0.0300,0.0000,2.63,0.0801
40716,50615115,280,0.0571,0.0643,0.0714,0.0000,2.64,0.0361
40717,50615395,432,0.1296,0.0995,0.0370,0.0000,2.65,0.0117
40718,50615827,321,0.1090,0.0779,0.0374,0.0000,2.53,0.0472
40719,50616148,952,0.0945,0.0882,0.0263,0.0000,2.29,0.0685
40720,50617100,938,0.0906,0.0928,0.0235,0.0000,2.51,0.0299
40721,50618038,2574,0.0843,0.0497,0.0276,0.0000,2.64,0.1704
40722,50620612,883,0.1461,0.0691,0.0249,0.0034,2.63,0.0920
40723,50621495,579,0.0743,0.0449,0.0259,0.0000,2.27,0.0243
40724,50622074,235,0.1745,0.1234,0.0851,0.0000,3.13,0.1034
40725,50622309,212,0.1321,0.0613,0.0377,0.0094,2.83,0.0526
40726,50622521,361,0.0831,0.0554,0.0277,0.0000,2.49,0.0196
40727,50622882,2352,0.1879,0.0944,0.0336,0.0000,2.56,0.0924
40728,50625234,168,0.2560,0.1250,0.0893,0.0060,2.90,0.0061
40729,50625402,2486,0.0459,0.0619,0.0137,0.0000,2.61,0.0975
40730,50627888,247,0.0972,0.0850,0.0243,0.0081,2.25,0.0123
40731,50628135,372,0.1425,0.0780,0.0349,0.0000,3.10,0.0271
40732,50628507,905,0.0895,0.0740,0.0641,0.0000,2.56,0.0843
40733,50629412,1269,0.0993,0.0764,0.0276,0.0063,2.34,0.0845
40734,50630681,579,0.0881,0.0380,0.0345,0.0052,2.43,0.0556
40735,50631260,1266,0.0924,0.0395,0.0134,0.0000,2.23,0.0253
40736,50632526,463,0.0734,0.0432,0.0454,0.0130,2.46,0.0717
40737,50632989,1025,0.0351,0.0732,0.0302,0.0000,3.03,0.1517
40738,50634014,4597,0.0827,0.0811,0.0172,0.0204,2.76,0.2011
40739,50638611,4829,0.0760,0.0650,0.0180,0.0031,2.15,0.1453
40740,50643440,1008,0.0714,0.0675,0.0079,0.0000,2.33,0.0786
40741,50644448,425,0.0776,0.0776,0.0071,0.0024,2.15,0.0427
40742,50644873,486,0.0556,0.0885,0.0062,0.0000,2.16,0.0124
40743,50645359,1916,0.0767,0.0501,0.0042,0.0000,2.36,0.1082
40744,50647275,596,0.0721,0.0889,0.0117,0.0000,2.10,0.0000
40745,50647871,206,0.0437,0.0971,0.0000,0.0000,2.34,0.1034
40746,50648077,172,0.1279,0.0872,0.0116,0.0000,3.07,0.1124
40747,50648249,2111,0.0914,0.0720,0.0587,0.0000,2.34,0.0579
40748,50650360,2329,0.1095,0.0923,0.0232,0.0034,2.42,0.0791
40749,50652689,876,0.0514,0.0811,0.0103,0.0217,2.23,0.0149
40750,50653565,526,0.0627,0.0456,0.0285,0.0000,2.19,0.0440
40751,50654091,323,0.0991,0.0743,0.0279,0.0000,2.38,0.0531
40752,50654414,569,0.0510,0.0475,0.0211,0.0053,2.43,0.0671
40753,50654983,432,0.1319,0.0509,0.0000,0.0069,2.73,0.0233
40754,50655415,352,0.1080,0.0653,0.0398,0.0028,2.71,0.0430
40755,50655767,634,0.1546,0.0820,0.0347,0.0000,3.22,0.2789
40756,50656401,1565,0.0473,0.0588,0.0083,0.0013,2.13,0.0525
40757,50657966,823,0.1057,0.0595,0.0401,0.0000,2.63,0.0683
40758,50658789,1374,0.0640,0.0590,0.0146,0.0044,2.54,0.0802
40759,50660163,575,0.0713,0.0574,0.0661,0.0000,2.53,0.0699
40760,50660738,400,0.1450,0.0600,0.0450,0.0000,2.68,0.0302
40761,50661138,1460,0.0733,0.0822,0.0192,0.0000,2.57,0.0494
40762,50662598,2998,0.0617,0.0620,0.0130,0.0013,2.09,0.0487
40763,50665596,189,0.0794,0.1111,0.0952,0.0317,2.82,0.0323
40764,50665785,4349,0.0421,0.0701,0.0283,0.0021,2.19,0.1977
40765,50670134,2892,0.1051,0.0750,0.0674,0.0048,2.86,0.0533
40766,50673026,200,0.0500,0.0800,0.0450,0.0000,2.78,0.0051
40767,50673226,666,0.0766,0.0465,0.0000,0.0000,2.29,0.0528
40768,50673892,1266,0.0916,0.0482,0.0111,0.0000,2.48,0.0578
40769,50675158,288,0.1111,0.0972,0.0000,0.0000,2.74,0.0947
40770,50675446,902,0.0654,0.0843,0.0211,0.0000,2.02,0.0412
40771,50676348,237,0.0844,0.0886,0.0084,0.0000,2.30,0.0171
40772,50676585,539,0.0464,0.0742,0.0130,0.0037,2.64,0.0672
40773,50677124,1140,0.1079,0.0728,0.0325,0.0070,2.77,0.1601
40774,50678264,507,0.0631,0.0631,0.0434,0.0000,2.34,0.1052
40775,50678771,1039,0.1338,0.0924,0.0029,0.0048,2.28,0.0434
40776,50679810,372,0.0565,0.0618,0.0081,0.0000,3.10,0.0217
40777,50680182,165,0.1091,0.0485,0.0000,0.0000,2.50,0.0247
40778,50680347,557,0.1239,0.0467,0.0144,0.0000,2.53,0.0505
40779,50680904,1199,0.0634,0.0959,0.0025,0.0008,2.24,0.0744
40780,50682103,587,0.0579,0.0528,0.0136,0.0017,2.00,0.0240
40781,50682690,1097,0.0656,0.0957,0.0036,0.0000,2.22,0.0338
40782,50683787,1509,0.0702,0.0643,0.0086,0.0517,2.74,0.0452
40783,50685296,201,0.1045,0.0647,0.0199,0.0000,2.36,0.0404
40784,50685497,265,0.1623,0.0566,0.0604,0.0340,2.70,0.0649
40785,50685762,224,0.0670,0.0848,0.0089,0.0000,2.24,0.0045
40786,50685986,485,0.1052,0.1175,0.0639,0.0000,2.28,0.0892
40787,50686471,1725,0.1675,0.0974,0.0012,0.0000,2.41,0.0168
40788,50688196,575,0.0626,0.0383,0.0174,0.0000,2.31,0.0210
40789,50688771,450,0.0978,0.0444,0.0089,0.0000,2.36,0.0649
40790,50689221,285,0.0632,0.0561,0.0000,0.0140,2.44,0.0213
40791,50689506,2290,0.0293,0.0672,0.0096,0.0022,2.43,0.0608
40792,50691796,321,0.0810,0.0872,0.0374,0.0000,2.15,0.0063
40793,50692117,214,0.1168,0.0607,0.0000,0.0000,2.85,0.0237
40794,50692331,1879,0.0511,0.0479,0.0266,0.0000,2.54,0.0640
40795,50694210,170,0.1235,0.0824,0.0000,0.0000,3.04,0.0000
40796,50694380,8026,0.0490,0.0682,0.0009,0.0000,2.30,0.0899
40797,50702406,649,0.1217,0.0493,0.0015,0.0000,2.38,0.0619
40798,50703055,209,0.0813,0.1100,0.1722,0.0000,2.99,0.2039
40799,50703264,850,0.0694,0.0835,0.0035,0.0000,2.23,0.0331
40800,50704114,1323,0.0801,0.0831,0.0098,0.0000,2.20,0.0424
40801,50705437,648,0.1312,0.1096,0.0386,0.0093,3.45,0.0899
40802,50706085,588,0.0646,0.0816,0.0000,0.0000,2.02,0.0444
40803,50706673,1799,0.0484,0.0700,0.0094,0.0017,2.39,0.0601
40804,50708472,8169,0.1273,0.0641,0.0482,0.0075,2.51,0.2028
40805,50716641,286,0.0699,0.1014,0.0070,0.0000,2.04,0.0035
40806,50716927,734,0.0586,0.0940,0.0000,0.0000,2.61,0.0192
40807,50717661,234,0.0427,0.0769,0.0000,0.0000,2.25,0.0087
40808,50717895,1852,0.1064,0.0659,0.0124,0.0000,2.46,0.0557
40809,50719747,2731,0.0615,0.0575,0.0176,0.0000,2.43,0.0502
40810,50722478,569,0.0773,0.0299,0.0018,0.0035,2.29,0.1078
40811,50723047,908,0.0253,0.0507,0.0022,0.0000,2.18,0.0796
40812,50723955,1268,0.1080,0.0694,0.0000,0.0000,2.36,0.1905
40813,50725223,1163,0.1040,0.0610,0.0206,0.0103,2.87,0.1457
40814,50726386,2921,0.0897,0.0668,0.0130,0.0000,2.53,0.0699
40815,50729307,4688,0.0860,0.0689,0.0619,0.0009,2.69,0.1244
40816,50733995,2442,0.0594,0.0659,0.0016,0.0000,2.26,0.0656
40817,50736437,4947,0.1692,0.0570,0.0133,0.0002,2.39,0.1472
40818,50741384,1664,0.0691,0.0847,0.0174,0.0000,2.24,0.0391
40819,50743048,2121,0.0830,0.0877,0.0028,0.0000,2.66,0.0434
40820,50745169,527,0.0607,0.0512,0.0000,0.0000,2.44,0.0649
40821,50745696,442,0.2398,0.1063,0.0701,0.0000,3.30,0.1139
40822,50746138,1696,0.0949,0.0737,0.0519,0.0000,2.70,0.0809
40823,50747834,176,0.1136,0.0568,0.0057,0.0000,2.63,0.0289
40824,50748010,307,0.1987,0.2085,0.1042,0.0000,3.57,0.0132
40825,50748317,944,0.0456,0.0561,0.0572,0.0000,2.47,0.0903
40826,50749261,234,0.0769,0.0855,0.0000,0.0000,2.23,0.0260
40827,50749495,926,0.0788,0.1069,0.0043,0.0000,2.19,0.0195
40828,50750421,1018,0.2132,0.1051,0.1837,0.0039,4.07,0.3586
40829,50751439,513,0.0741,0.0624,0.0214,0.0078,2.44,0.0392
40830,50751952,725,0.1834,0.1324,0.0483,0.0028,2.43,0.0623
40831,50752677,1253,0.0862,0.0375,0.0088,0.0000,2.61,0.1176
40832,50753930,12913,0.0588,0.0561,0.0030,0.0015,2.14,0.1272
40833,50766843,251,0.0996,0.0876,0.0239,0.0000,2.56,0.0000
40834,50767094,190,0.2842,0.0737,0.1579,0.0000,3.17,0.0107
40835,50767284,631,0.0967,0.0729,0.0016,0.0000,2.46,0.0207
40836,50767915,2916,0.0741,0.0580,0.0134,0.0110,2.23,0.0796
40837,50770831,548,0.0785,0.0456,0.0474,0.0401,2.90,0.0826
40838,50771379,447,0.1365,0.0470,0.0447,0.0067,2.37,0.0698
40839,50771826,9522,0.0660,0.0534,0.0246,0.0004,2.71,0.1911
40840,50781348,1558,0.0783,0.0674,0.0469,0.0026,2.62,0.0765
40841,50782906,156,0.0769,0.1026,0.0321,0.0000,2.20,0.0196
40842,50783062,1129,0.0779,0.0717,0.0151,0.0027,2.44,0.0817
40843,50784191,1799,0.0561,0.0661,0.0239,0.0000,2.43,0.1186
40844,50785990,292,0.0856,0.0616,0.0000,0.0068,2.73,0.0554
40845,50786282,2241,0.0522,0.0482,0.0187,0.0004,2.47,0.0920
40846,50788523,249,0.0763,0.0402,0.0000,0.0000,2.06,0.1260
40847,50788772,1209,0.1282,0.0604,0.0620,0.0074,2.55,0.1716
40848,50789981,131,0.0992,0.1069,0.0916,0.0000,2.57,0.0234
40849,50790112,1005,0.0806,0.0746,0.0070,0.0000,2.15,0.0379
